"","titulo","texto"
"418","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Pero nosotros aspiramos a construir una auténtica, una verdadera democracia, que en libertad podamos transformar a México. Libertad en todo sentido: libertad de expresión, de manifestación de las ideas, libertad religiosa, libertad de género, libertad de manifestación de nuestras ideas y de participación política, que cada quien pueda estar en el partido político que más le guste y que tenga que ver con su manera de pensar y de ser. Libertad."
"419","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Y que con esas libertades amplias, casi al límite de poder, decir prohibido prohibir, que no estemos queriendo limitar las manifestaciones, las expresiones de la gente, garantizando el derecho a disentir, a protestar, así en el campo de esas libertades podamos llevar a cabo la transformación de México, que tiene que tener como propósito."
"420","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","En el movimiento de Independencia, bueno, se luchó fundamentalmente para que México fuese un país libre y soberano, porque 300 años estuvimos dominados por España; ahora vamos a cumplir el año próximo apenas 200 años de ser un país independiente, es decir, 300 años como colonia y 200 años apenas como país independiente. Bueno, se luchó por eso y se logró."
"421","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","En la época de la Reforma se luchó para separar al Estado, al gobierno de la Iglesia, porque a Dios lo que es de Dios y al César lo que es del César. Por eso se luchó."
"422","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Y e la Revolución se luchó por dos demandas: democracia y justicia social. Por eso fue la Revolución."
"423","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","¿Y ahora nosotros en la Cuarta Transformación por qué luchamos?"
"424","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Les digo, luchamos para acabar con la corrupción, cortar de tajo con la corrupción, porque nosotros sostenemos que eso es lo que más ha dañado a México. Por eso no hemos podido avanzar, por la corrupción hay una monstruosa desigualdad económica y social, unos cuantos lo tienen todos y la mayoría carece hasta de lo más indispensable."
"425","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Por eso luchamos en contra de la corrupción porque estamos seguros que si desterramos la corrupción, si acabamos con la corrupción -y vamos a acabar con la corrupción, me canso ganso- vamos a lograr así entre todos, desde abajo, el renacimiento de México."
"426","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","No hace falta aumentar impuestos ni crear impuestos nuevos, ni que haya gasolinazos ni aumentar la deuda, sólo es cortar de tajo con la corrupción y va a haber presupuesto para las necesidades del pueblo.  Y eso es lo que se está haciendo, cero corrupción, ya empezamos a limpiar de arriba para abajo, como se barren las escaleras."
"427","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Y lo otro que es muy importante, que no haya lujos en el gobierno, no puede haber gobierno rico con pueblo pobre. Ya no hay los sueldos que habían, hasta de 700 mil pesos mensuales."
"428","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ya no hay atención médica privada para los altos funcionarios públicos."
"429","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","¿Saben cuánto se gastaba nada más en la atención médica privada para los altos funcionarios públicos?"
"430","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Seis mil millones de pesos al año. Se hacían hasta cirugía plástica, hasta se estiraban a costillas del erario. Ya eso se acabó."
"431","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ya no hay avión presidencial, está prohibido trasladarse en aviones, en helicópteros. Estamos vendiendo 70 aviones y helicópteros. Pero, además, imagínense, si yo vengo a Calvillo en helicóptero, ¿cuándo me voy a dar cuenta de cómo están las carreteras, de cómo están los caminos?"
"432","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ya no hay Estado Mayor Presidencial. ¿Saben cuántos cuidaban al presidente?"
"433","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ocho mil elementos del Estado Mayor Presidencial, ya todos esos elementos están en la Secretaría de la Defensa para cuidar al pueblo, al presidente lo cuida la gente y el que lucha por la justicia no tiene nada que temer. Cuando se tiene la conciencia tranquila, cuando se está luchando por causas justas, no pasa nada, tiene un escudo protector, tiene uno un ángel de la guarda, ese ángel de la guarda es el pueblo de México."
"434","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Por eso vengo a Calvillo, a decirles: tenemos presupuesto, que es de ustedes, porque el dinero del presupuesto no es del gobierno, es dinero del pueblo. Y vamos a seguir apoyando."
"435","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Lo que aquí dijo la secretaria de Bienestar, María Luisa Albores, va a seguir el programa de la pensión a adultos mayores, para todos, ricos o pobres. Ya ese programa se va a convertir en un derecho, acabo de enviar una iniciativa de reforma a la Constitución, al artículo 4º, y ya en esta semana espero se apruebe en la Cámara de Diputados y va a pasar a la Cámara de Senadores; y estoy seguro también que se va a aprobar porque los legisladores de todos los partidos nos están ayudando y ya va a quedar establecido que la pensión a adulto mayor, la pensión a niñas, a niños con discapacidad, las becas para estudiantes de familias de escasos recursos económicos y el derecho a la salud se eleve a rango constitucional y esté quien esté en el gobierno van a tener que mantener esos derechos."
"436","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Va a continuar también el programa de becas. Es: pensión para todos los adultos mayores, pensión para niñas, niños con discapacidad, igual que los adultos mayores, también becas para preescolar, primaria, secundaria, ahí para familias de escasos recursos económicos; en el caso del nivel medio superior, los que estudian en la preparatoria, Colegio de Bachilleres, los que están en escuelas técnicas, ahí es para todos, es universal; en el caso de los que están en la universidad es para los estudiantes de familias también de escasos recursos económicos, su beca, dos mil 400 pesos mensuales."
"437","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ahora se están entregando, en el caso de la preparatoria, son cuatro millones 500 mil becas, en el caso de la universidad, lo que están estudiando en el nivel superior son 300 mil."
"438","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Y los jóvenes que no tienen empleo y ya no están estudiando se les está contratando para que trabajen como aprendices en el programa Jóvenes Construyendo el Futuro. Todos los jóvenes que no tienen empleo y que ya no están estudiando de 18 a 29 años se les está contratando, tenemos ya así dándoles trabajo a los jóvenes para que se capaciten a 900 mil, casi un millón que están recibiendo salario mínimo para que se vayan formando, porque ustedes saben que es mejor tener a los jóvenes estudiando o trabajando que tenerlos en la calle."
"439","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Para eso es este programa, nunca más le vamos a dar la espalda a los jóvenes; porque si no los volteamos a ver, llegan los de las bandas, no las bandas musicales, sino de las otras y los enganchan."
"440","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Ya no queremos eso, querremos que los jóvenes tengan posibilidad de salir adelante y vamos a estar siempre pendientes de ellos, abrazarlos para que no tomen el camino de las conductas antisociales, que nadie diga: ‘Es que ya no estoy estudiando, ya no tengo posibilidad porque no tengo para pagar la colegiatura’. No, no vas a tener que pagar colegiatura, vas a tener la posibilidad de estudiar, incluso hasta tu beca para que tengas esa posibilidad, ese camino abierto y no te vayas por las veredas, no te vayas por ese camino de la delincuencia."
"441","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Porque no es como lo pintan, que muy bien el estar en esas bandas, salen hasta en la televisión, hay hasta telenovelas en donde los que se dedican a esas actividades usan ropa de marca y alhajas y residencias y tienen coches último modelo, muchachas y muchachos guapos; pues sí, eso es pura fantasía, eso es pura mentira, eso no es la realidad."
"442","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","La amarga realidad es que el que mete a eso sufre mucho, el que mete a la droga, el que se vuelve adicto adictos ahora con estas drogas tan terribles que está produciendo químicas pueden durar seis meses los jóvenes, un año, y pierden la vida y cuánto sufrimiento para ellos, para sus familias; las cárceles llenas de jóvenes, los que pierden la vida, muchos jóvenes."
"443","Versión estenográfica. Programas Integrales de Bienestar, en Calvillo, Aguascalientes","Entonces, ya no queremos eso, queremos ahora informar que hay otra opción, otra alternativa para los jóvenes. Nunca más, repito, se va a discriminar a los jóvenes en México, van a ser tratados de manera privilegiada los jóvenes de México."
