"","fecha","titulo","texto"
"3159","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Existen 16 laboratorios, 16 compañías que desde el inicio expresaron su deseo de participar en este proceso de reconocimiento de su calidad. Hasta el momento, de esos 16 -y este trabajo empezó prácticamente desde el primer día de febrero- solamente dos han demostrado tener la competencia técnica y satisfacer los estándares que se exigen también para los laboratorios públicos, los laboratorios de salud pública: hasta el momento son el hospital ABC y el hospital Ángeles de Interlomas, todos los demás están bienvenidos a demostrar que son competentes y que se comprometen con la vigilancia epidemiológica."
"3160","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y hablando de noticias falsas o potencialmente confusas, también hoy circuló una fichita que hablaba de un laboratorio que presuntamente estaría en Las Lomas de Chapultepec, aquí en la Ciudad de México, que realizaría pruebas por un costo de tres mil 500 pesos y que la prueba se toma sin necesidad de bajarse del vehículo."
"3161","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No tenemos conocimiento en el trabajo serio, en el trabajo dedicado, en el trabajo basado en evidencia de que haya una solicitud de un laboratorio con estas características."
"3162","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿Qué nos preocupa?"
"3163","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Nos preocupa, como elemento principal, que la estafa que consistiría en presentar un servicio que no tiene acreditación técnica resultara en un daño a la población, que puede no ser menor."
"3164","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","¿Por qué?"
"3165","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Porque un resultado falsamente negativo va a llevar a una sobreconfianza de que no se tiene la enfermedad. Si esto ocurre en la mayoría de las personas que no tienen probabilidad, de complicarse, que son ocho de cada 10, quizá no pase a mayores, pero sí esto ocurre en un adulto mayor, de una mujer embarazada, en alguien con enfermedad crónica, le puede llevar a una mala decisión de no acudir a atención médica y entonces perder la oportunidad de que sea atendido."
"3166","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Por supuesto, la otra preocupación es que pudiera ser una estafa en términos económicos."
"3167","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Vámonos más rapidito. Entonces, usted y por allá nos vamos a tres mujeres, por allá, Melina y ustedes dos."
"3168","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","PREGUNTA: Gracias. Patricia Rodríguez Calva, de Grupo Imagen."
"3169","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Primero, una precisión para el doctor Alomía. Cuando usted habla de que la persona que falleció ayer no estuvo en festivales me lo precisa, ¿se refería al Vive Latino? Porque tenemos el reporte, si es falso dígame, que esta persona acudió a un festival en el Palacio de los Deportes el 3 de marzo, un festival de un grupo que se llama Ghost y ahí hubo algún otro tipo de contagio."
"3170","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No sé si eso lo están considerando, porque entiendo que fue el 9 de marzo cuando presentó los síntomas, pero el festival fue el día 3 de marzo. Eso, por una parte."
"3171","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Por la otra, si se reunió el Consejo General de Salubridad quiero decir que ya estamos a nada de entrar a la fase dos, que esto se podría anunciar entre hoy, mañana o antes del fin de semana."
"3172","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: Déjeme contestar y ahorita vemos el punto de la curiosidad sobre un caso específico."
"3173","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","No, simple y llanamente no. El órgano de autoridad sanitaria colegiado, llamado Consejo de Salubridad General, se reúne o se puede reunir con distintos propósitos, y no se necesita que haya una sesión ordinaria o extraordinaria de este consejo para ir implementando los distintos elementos del protocolo técnico de respuesta a esta epidemia."
"3174","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, no tengan esa expectativa, esta es una expectativa también un tanto desconectada de la realidad en el sentido de que se necesitara una sesión especial para que entremos a la siguiente fase. Como hemos dicho, el identificar de manera fragmentada, de manera discreta las distintas fases es sólo para ayudar a la comunicación social."
"3175","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Este es un cambio continuo del día a día, de horas, de semanas, este un cambio progresivo. No es de que a partir del caso número 102 ya estamos en la siguiente fase, no es que a partir de haber perdido la trazabilidad de seis casos ya estamos en siguiente fase. Los criterios se van evaluando."
"3176","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y lo relevante de las distintas fases es el poder implementar en la manera más oportuna dónde son más efectivas y dónde es factible, dónde es posible porque hay otros elementos que lo facilitan, las intervenciones."
"3177","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y lo ilustro precisamente con las tres intervenciones masivas de distanciamiento social que tienen un impacto mayúsculo, mayor sobre la reducción de la velocidad de transmisión:"
"3178","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En el caso del calendario escolar aprovechamos la enorme oportunidad que nos brinda tener las vacaciones ya contempladas de Semana Santa."
"3179","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","A esta les agregamos unos pocos días antes, y ganamos todo un mes de reducción de la transmisión. Entonces, fue el momento de oportunidad, y México, a diferencia de varios otros países, de Italia, de España, de Estados Unidos, México se adelantó con las medidas clásicamente recomendadas para la fase dos, preferimos hacerlas desde la fase uno. Y pocos países han hecho lo que México, adelantarse."
"3180","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, ayúdennos, por favor, a diseminar que estas medidas están ya en práctica desde el sábado pasado para que la gente tenga una visión muy clara que algunos grupos sociales han estado promoviendo: ‘quédate en casa, quédate en casa, si no es indispensable que salgas, quédate en casa; si alguien más puede ir por ti al supermercado, a resolver un trámite que no se puede posponer, quédate en casa’."
"3181","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Si te quedas en casa, si se quedan en casa tus familiares, si nos quedamos en casa todos hasta donde sea posible sin afectar importantemente nuestra estabilidad económica, social, alimentaria le vamos a hacer un bien a nosotros, a nuestras familias, a la sociedad."
"3182","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Quédate en casa, siempre que sea posible quédate en casa hasta que pase el momento de esta epidemia."
"3183","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Vamos a dar, creo que nos queda tiempo para dos. Melina, ah, perdón."
"3184","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","INTERLOCUTORA: … el 3 de marzo, porque hubo…"
"3185","19 de marzo de 2020","Versión estenográfica | Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","JOSÉ LUIS ALOMIA ZEGARRA: Definitivamente no. En el Vive Latino, y lo comentamos porque eso circuló mucho en redes, ser claros. No."
